num_rooms,size,floor,Price,Location,Date,Today
3 ,65 ,4/5 ,103 000,Memar Əcəmi m.,"Bakı, 26 may 2022",06/15/2022
3 ,79 ,12/20 ,130 000,Əhmədli q.,"Bakı, 02 i̇yun 2022",06/15/2022
4 ,130 ,5/17 ,178 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
2 ,106 ,8/27 ,218 000,Nəsimi r.,"Bakı, 29 may 2022",06/15/2022
4 ,145 ,12/13 ,255 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
1 ,24 ,3/3 ,60 000,Nizami m.,"Bakı, 26 may 2022",06/15/2022
3 ,132 ,14/16 ,205 000,Yeni Yasamal q.,"Bakı, 29 may 2022",06/15/2022
2 ,72 ,5/16 ,165 000,Bayıl q.,"Bakı, 26 may 2022",06/15/2022
4 ,100 ,5/5 ,105 000,Bakıxanov q.,"Bakı, 26 may 2022",06/15/2022
4 ,202 ,12/19 ,380 000,Yasamal r.,"Bakı, 28 may 2022",06/15/2022
4 ,220 ,4/20 ,495 000,28 May m.,"Bakı, 26 may 2022",06/15/2022
4 ,180 ,4/20 ,495 000,28 May m.,"Bakı, 26 may 2022",06/15/2022
3 ,82 ,2/9 ,119 000,Yasamal q.,"Bakı, 26 may 2022",06/15/2022
3 ,92 ,1/9 ,140 000,Memar Əcəmi m.,"Bakı, 26 may 2022",06/15/2022
2 ,50 ,2/19 ,73 000,Nizami r.,"Bakı, 26 may 2022",06/15/2022
3 ,119 ,3/17 ,175 000,9-cu mikrorayon q.,"Bakı, 26 may 2022",06/15/2022
3 ,90 ,4/5 ,192 000,Bayıl q.,"Bakı, 05 i̇yun 2022",06/15/2022
2 ,50 ,3/19 ,85 500,Yeni Yasamal q.,"Bakı, 27 may 2022",06/15/2022
2 ,75 ,6/6 ,135 555,Nəsimi r.,"Bakı, 05 i̇yun 2022",06/15/2022
3 ,106 ,4/17 ,255 000,Nəsimi r.,"Bakı, 04 i̇yun 2022",06/15/2022
2 ,70.2 ,8/14 ,119 340,Nərimanov r.,"Bakı, 04 i̇yun 2022",06/15/2022
3 ,63 ,5/5 ,107 000,Neftçilər m.,"Bakı, 07 i̇yun 2022",06/15/2022
1 ,65.1 ,,120 434,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
3 ,127.4 ,,235 690,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
4 ,167.6 ,,251 400,28 May m.,"Bakı, 10 i̇yun 2022",06/15/2022
1 ,46.1 ,,160 658,Sea Breeze ,"Bakı, dünən 14:47",06/15/2022
1 ,45 ,1/9 ,74 900,8-ci mikrorayon q.,"Bakı, 26 may 2022",06/15/2022
4 ,90 ,8/9 ,145 000,Əhmədli q.,"Bakı, 26 may 2022",06/15/2022
2 ,71 ,2/6 ,85 200,Həzi Aslanov q.,"Bakı, 27 may 2022",06/15/2022
2 ,84 ,3/14 ,140 000,8 Noyabr m.,"Bakı, 26 may 2022",06/15/2022
5 ,119 ,8/9 ,145 000,9-cu mikrorayon q.,"Bakı, 26 may 2022",06/15/2022
4 ,186 ,12/16 ,298 000,28 May m.,"Bakı, 26 may 2022",06/15/2022
2 ,45 ,3/18 ,83 000,20 Yanvar m.,"Bakı, 26 may 2022",06/15/2022
4 ,216 ,15/17 ,650 000,Nizami m.,"Bakı, 26 may 2022",06/15/2022
3 ,123 ,9/17 ,180 000,Qara Qarayev m.,"Bakı, 26 may 2022",06/15/2022
2 ,42 ,2/17 ,77 000,Xalqlar Dostluğu m.,"Bakı, 26 may 2022",06/15/2022
2 ,65 ,3/13 ,105 000,Nizami r.,"Bakı, 26 may 2022",06/15/2022
2 ,54 ,3/10 ,90 000,Memar Əcəmi m.,"Bakı, 26 may 2022",06/15/2022
2 ,70 ,2/16 ,125 000,20 Yanvar m.,"Bakı, 26 may 2022",06/15/2022
1 ,40 ,4/5 ,68 000,Kubinka q.,"Bakı, 29 may 2022",06/15/2022
1 ,65 ,9/12 ,70 000,Yeni Yasamal q.,"Bakı, 26 may 2022",06/15/2022
3 ,88 ,4/16 ,165 000,İnşaatçılar m.,"Bakı, 26 may 2022",06/15/2022
3 ,80 ,3/4 ,150 000,Yasamal r.,"Bakı, 26 may 2022",06/15/2022
2 ,70 ,2/16 ,125 000,20 Yanvar m.,"Bakı, 26 may 2022",06/15/2022
3 ,109 ,16/17 ,152 000,28 May m.,"Bakı, 27 may 2022",06/15/2022
2 ,48 ,8/16 ,129 000,Şah İsmayıl Xətai m.,"Bakı, 26 may 2022",06/15/2022
4 ,200 ,7/19 ,335 000,Gənclik m.,"Bakı, 26 may 2022",06/15/2022
3 ,125 ,11/18 ,155 000,Həzi Aslanov m.,"Bakı, 28 may 2022",06/15/2022
2 ,64 ,14/17 ,97 000,Həzi Aslanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,70 ,7/8 ,60 000,Masazır q.,"Bakı, 26 may 2022",06/15/2022
2 ,64 ,3/17 ,110 000,Nizami r.,"Bakı, 31 may 2022",06/15/2022
3 ,120 ,12/16 ,288 000,Nizami m.,"Bakı, dünən 16:53",06/15/2022
3 ,71 ,2/5 ,206 000,Sahil m.,"Bakı, 05 i̇yun 2022",06/15/2022
2 ,108 ,16/19 ,138 000,Xətai r.,"Bakı, 03 i̇yun 2022",06/15/2022
3 ,217 ,,523 621,Bakı,"Bakı, 19 may 2022",06/15/2022
3 ,241 ,,583 220,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
2 ,65.2 ,,260 474,Sea Breeze ,"Bakı, dünən 14:47",06/15/2022
1 ,64.1 ,,147 109,Sea Breeze ,"Bakı, bugün 11:47",06/15/2022
3 ,125 ,14/16 ,210 000,Nəriman Nərimanov m.,"Bakı, 08 i̇yun 2022",06/15/2022
3 ,80 ,7/16 ,180 000,Yasamal r.,"Bakı, 03 i̇yun 2022",06/15/2022
3 ,137 ,3/7 ,175 000,Memar Əcəmi m.,"Bakı, 26 may 2022",06/15/2022
2 ,75 ,2/16 ,124 500,20 Yanvar m.,"Bakı, 29 may 2022",06/15/2022
2 ,117 ,15/19 ,130 000,Nizami r.,"Bakı, 26 may 2022",06/15/2022
4 ,100 ,1/9 ,153 900,Əhmədli m.,"Bakı, 03 i̇yun 2022",06/15/2022
2 ,59 ,14/17 ,103 000,Memar Əcəmi m.,"Bakı, 26 may 2022",06/15/2022
4 ,100 ,5/9 ,115 000,Xətai r.,"Bakı, 26 may 2022",06/15/2022
2 ,58 ,16/16 ,55 000,Binəqədi r.,"Bakı, 26 may 2022",06/15/2022
3 ,94 ,2/6 ,112 800,Həzi Aslanov q.,"Bakı, 26 may 2022",06/15/2022
3 ,230 ,10/16 ,460 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
3 ,137 ,6/22 ,315 000,İnşaatçılar m.,"Bakı, 26 may 2022",06/15/2022
2 ,42 ,8/16 ,73 000,Qara Qarayev m.,"Bakı, 07 i̇yun 2022",06/15/2022
3 ,154 ,15/18 ,340 000,28 May m.,"Bakı, 26 may 2022",06/15/2022
2 ,40 ,3/5 ,90 000,Yasamal r.,"Bakı, 26 may 2022",06/15/2022
4 ,170 ,18/19 ,320 000,28 May m.,"Bakı, 26 may 2022",06/15/2022
2 ,92 ,3/16 ,142 600,Nəsimi r.,"Bakı, 26 may 2022",06/15/2022
4 ,100 ,9/9 ,90 000,Qaraçuxur q.,"Bakı, 26 may 2022",06/15/2022
3 ,80 ,8/9 ,280 000,Gənclik m.,"Bakı, 26 may 2022",06/15/2022
3 ,80 ,5/5 ,125 000,Elmlər Akademiyası m.,"Bakı, 26 may 2022",06/15/2022
2 ,50 ,1/5 ,89 000,Memar Əcəmi m.,"Bakı, 31 may 2022",06/15/2022
4 ,135 ,5/5 ,138 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
3 ,142 ,1/16 ,156 000,9-cu mikrorayon q.,"Bakı, 26 may 2022",06/15/2022
3 ,95 ,14/17 ,185 000,Qara Qarayev m.,"Bakı, 02 i̇yun 2022",06/15/2022
3 ,130 ,12/15 ,169 000,Nizami r.,"Bakı, 05 i̇yun 2022",06/15/2022
3 ,75 ,4/5 ,122 000,İnşaatçılar m.,"Bakı, bugün 13:05",06/15/2022
3 ,114.5 ,13/15 ,263 350,Nəriman Nərimanov m.,"Bakı, 20 may 2022",06/15/2022
3 ,70 ,11/17 ,130 000,Qara Qarayev m.,"Bakı, 02 i̇yun 2022",06/15/2022
2 ,72.1 ,,75 652,Bakı,"Bakı, 27 may 2022",06/15/2022
1 ,46.4 ,,67 294,Yasamal r.,"Bakı, 31 may 2022",06/15/2022
1 ,65.1 ,,120 434,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
2 ,73.7 ,,180 638,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
3 ,80 ,6/9 ,170 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
4 ,195 ,13/17 ,307 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
3 ,117 ,14/18 ,230 000,Şah İsmayıl Xətai m.,"Bakı, 26 may 2022",06/15/2022
2 ,90 ,6/10 ,125 000,Nizami r.,"Bakı, 01 i̇yun 2022",06/15/2022
3 ,104 ,5/19 ,175 000,Nəsimi r.,"Bakı, 30 may 2022",06/15/2022
2 ,55 ,14/15 ,104 500,Neftçilər m.,"Bakı, 26 may 2022",06/15/2022
4 ,174 ,7/10 ,465 000,Yasamal q.,"Bakı, 26 may 2022",06/15/2022
8 ,750 ,3/3 ,1 990 000,Sahil m.,"Bakı, 26 may 2022",06/15/2022
3 ,141 ,7/12 ,233 000,Azadlıq Prospekti m.,"Bakı, 27 may 2022",06/15/2022
2 ,65 ,10/10 ,79 000,Lökbatan q.,"Bakı, 26 may 2022",06/15/2022
2 ,50 ,15/19 ,87 500,20 Yanvar m.,"Bakı, 26 may 2022",06/15/2022
2 ,51 ,5/9 ,96 000,Yasamal r.,"Bakı, 26 may 2022",06/15/2022
3 ,70 ,2/18 ,114 000,Həzi Aslanov m.,"Bakı, 26 may 2022",06/15/2022
3 ,100 ,6/16 ,249 000,28 May m.,"Bakı, 26 may 2022",06/15/2022
3 ,135 ,5/20 ,207 000,8 Noyabr m.,"Bakı, 26 may 2022",06/15/2022
3 ,100 ,5/16 ,210 000,28 May m.,"Bakı, 26 may 2022",06/15/2022
3 ,96 ,12/17 ,230 000,Elmlər Akademiyası m.,"Bakı, 26 may 2022",06/15/2022
2 ,62 ,2/9 ,110 000,Azadlıq Prospekti m.,"Bakı, 27 may 2022",06/15/2022
5 ,120 ,4/9 ,162 900,Xətai r.,"Bakı, 26 may 2022",06/15/2022
2 ,65 ,11/17 ,134 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
2 ,100 ,8/16 ,180 000,Nizami m.,"Bakı, bugün 14:36",06/15/2022
3 ,85 ,4/9 ,115 000,Nəsimi m.,"Bakı, 26 may 2022",06/15/2022
3 ,98 ,5/10 ,175 000,Bakıxanov q.,"Bakı, 11 i̇yun 2022",06/15/2022
2 ,60 ,11/11 ,79 000,Yeni Yasamal q.,"Bakı, 26 may 2022",06/15/2022
1 ,48.7 ,8/15 ,112 010,Nəriman Nərimanov m.,"Bakı, 29 may 2022",06/15/2022
2 ,110 ,10/17 ,175 000,Qara Qarayev m.,"Bakı, 11 i̇yun 2022",06/15/2022
3 ,120 ,10/12 ,214 000,Nizami m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,81 ,16/20 ,169 500,Əhmədli q.,"Bakı, dünən 19:30",06/15/2022
4 ,154 ,,354 131,Bakı,"Bakı, bugün 15:26",06/15/2022
2 ,79.5 ,,99 375,Bakı,"Bakı, dünən 16:11",06/15/2022
4 ,167.6 ,,251 400,28 May m.,"Bakı, 10 i̇yun 2022",06/15/2022
1 ,45.6 ,,86 640,Bakı,"Bakı, 02 i̇yun 2022",06/15/2022
2 ,48 ,4/5 ,92 000,İnşaatçılar m.,"Bakı, 27 may 2022",06/15/2022
3 ,164 ,11/18 ,204 000,Binəqədi r.,"Bakı, 26 may 2022",06/15/2022
3 ,117 ,1/16 ,170 000,Bayıl q.,"Bakı, 11 i̇yun 2022",06/15/2022
3 ,171 ,6/9 ,694 000,Sahil m.,"Bakı, 26 may 2022",06/15/2022
3 ,160 ,12/17 ,320 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
2 ,75 ,14/17 ,175 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
3 ,100 ,9/10 ,170 000,Gənclik m.,"Bakı, 26 may 2022",06/15/2022
4 ,181 ,8/16 ,442 000,Nəsimi r.,"Bakı, 26 may 2022",06/15/2022
2 ,61 ,9/20 ,122 500,Yasamal r.,"Bakı, 26 may 2022",06/15/2022
3 ,80 ,1/9 ,110 000,Nəsimi m.,"Bakı, 26 may 2022",06/15/2022
3 ,134 ,7/23 ,255 000,Nəsimi r.,"Bakı, 26 may 2022",06/15/2022
2 ,74 ,12/16 ,130 000,Bayıl q.,"Bakı, 26 may 2022",06/15/2022
3 ,75 ,2/5 ,125 000,Binəqədi r.,"Bakı, 26 may 2022",06/15/2022
4 ,120 ,5/9 ,162 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
3 ,90 ,5/17 ,164 000,İnşaatçılar m.,"Bakı, 29 may 2022",06/15/2022
2 ,45 ,3/18 ,85 000,20 Yanvar m.,"Bakı, 26 may 2022",06/15/2022
12 ,550 ,19/20 ,880 000,Nəsimi r.,"Bakı, 26 may 2022",06/15/2022
2 ,85 ,8/16 ,105 000,Şah İsmayıl Xətai m.,"Bakı, 27 may 2022",06/15/2022
4 ,190 ,20/20 ,470 000,Şah İsmayıl Xətai m.,"Bakı, 26 may 2022",06/15/2022
3 ,126 ,14/15 ,238 000,Bakıxanov q.,"Bakı, 26 may 2022",06/15/2022
4 ,115 ,5/9 ,162 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
3 ,120 ,5/16 ,240 000,Nəsimi r.,"Bakı, 03 i̇yun 2022",06/15/2022
2 ,50 ,5/5 ,70 000,20 Yanvar m.,"Bakı, 26 may 2022",06/15/2022
2 ,88 ,17/20 ,176 000,Nərimanov r.,"Bakı, 27 may 2022",06/15/2022
3 ,98.6 ,11/12 ,77 050,Dərnəgül m.,"Bakı, 24 may 2022",06/15/2022
3 ,136 ,13/16 ,150 000,Əhmədli q.,"Bakı, bugün 14:49",06/15/2022
4 ,120 ,5/9 ,207 000,İnşaatçılar m.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,95 ,12/23 ,167 000,Badamdar q.,"Bakı, 13 i̇yun 2022",06/15/2022
1 ,46.1 ,,160 658,Sea Breeze ,"Bakı, dünən 14:47",06/15/2022
1 ,45.6 ,,86 640,Bakı,"Bakı, 02 i̇yun 2022",06/15/2022
2 ,90.5 ,,153 850,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
3 ,134.5 ,,201 750,28 May m.,"Bakı, 10 i̇yun 2022",06/15/2022
3 ,80 ,5/10 ,170 000,8-ci mikrorayon q.,"Bakı, 26 may 2022",06/15/2022
2 ,53 ,4/16 ,93 000,Nəsimi r.,"Bakı, 26 may 2022",06/15/2022
3 ,120 ,5/17 ,216 000,Qara Qarayev m.,"Bakı, 26 may 2022",06/15/2022
2 ,63.2 ,15/20 ,135 880,Nərimanov r.,"Bakı, 27 may 2022",06/15/2022
1 ,48.3 ,,86 940,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
2 ,86.3 ,,155 340,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
4 ,150 ,5/5 ,137 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
2 ,60 ,5/9 ,87 000,Bakıxanov q.,"Bakı, bugün 09:58",06/15/2022
4 ,130 ,14/14 ,135 000,Nəsimi r.,"Bakı, 26 may 2022",06/15/2022
3 ,140 ,10/13 ,187 000,Həzi Aslanov m.,"Bakı, 26 may 2022",06/15/2022
3 ,103 ,10/17 ,165 000,Həzi Aslanov m.,"Bakı, 26 may 2022",06/15/2022
3 ,99.7 ,,164 505,20 Yanvar m.,"Bakı, 26 may 2022",06/15/2022
2 ,43.8 ,,81 030,20 Yanvar m.,"Bakı, 26 may 2022",06/15/2022
3 ,90.7 ,,167 795,20 Yanvar m.,"Bakı, 26 may 2022",06/15/2022
2 ,85.6 ,3/20 ,149 800,20 Yanvar m.,"Bakı, 26 may 2022",06/15/2022
3 ,99 ,16/19 ,163 000,Xətai r.,"Bakı, 26 may 2022",06/15/2022
2 ,60 ,5/5 ,77 000,Yasamal r.,"Bakı, 26 may 2022",06/15/2022
2 ,81 ,5/17 ,162 000,Elmlər Akademiyası m.,"Bakı, 26 may 2022",06/15/2022
2 ,34 ,3/9 ,77 000,9-cu mikrorayon q.,"Bakı, 26 may 2022",06/15/2022
5 ,310 ,17/20 ,772 000,Elmlər Akademiyası m.,"Bakı, 26 may 2022",06/15/2022
3 ,137 ,3/20 ,356 000,Yasamal r.,"Bakı, 26 may 2022",06/15/2022
3 ,131 ,11/12 ,165 000,Yeni Yasamal q.,"Bakı, 26 may 2022",06/15/2022
2 ,63 ,10/16 ,170 000,Elmlər Akademiyası m.,"Bakı, 26 may 2022",06/15/2022
2 ,95 ,8/18 ,168 000,Elmlər Akademiyası m.,"Bakı, 26 may 2022",06/15/2022
2 ,53.9 ,2/6 ,118 000,28 May m.,"Bakı, dünən 15:31",06/15/2022
3 ,123.5 ,14/15 ,284 050,Nəriman Nərimanov m.,"Bakı, 31 may 2022",06/15/2022
3 ,114.5 ,13/15 ,263 350,Nəriman Nərimanov m.,"Bakı, 20 may 2022",06/15/2022
3 ,80.5 ,8/9 ,109 439,20 Yanvar m.,"Bakı, 31 may 2022",06/15/2022
1 ,67.1 ,,124 134,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
1 ,46.4 ,,67 294,Yasamal r.,"Bakı, 31 may 2022",06/15/2022
1 ,46.1 ,,160 658,Sea Breeze ,"Bakı, dünən 14:47",06/15/2022
3 ,137.7 ,,316 756,Bakı,"Bakı, bugün 15:26",06/15/2022
4 ,197 ,13/16 ,373 000,Nəriman Nərimanov m.,"Bakı, 26 may 2022",06/15/2022
2 ,106 ,26/27 ,178 000,Yasamal r.,"Bakı, dünən 00:01",06/15/2022
4 ,195 ,12/19 ,765 000,Səbail r.,"Bakı, 26 may 2022",06/15/2022
3 ,90 ,4/16 ,165 000,İnşaatçılar m.,"Bakı, 26 may 2022",06/15/2022
2 ,68 ,18/18 ,110 000,Yasamal q.,"Bakı, 26 may 2022",06/15/2022
2 ,82 ,18/19 ,135 000,Xətai r.,"Bakı, 26 may 2022",06/15/2022
2 ,48 ,6/11 ,71 000,Əhmədli m.,"Bakı, 26 may 2022",06/15/2022
2 ,60 ,11/18 ,133 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
2 ,60 ,3/5 ,93 000,Azadlıq Prospekti m.,"Bakı, 07 i̇yun 2022",06/15/2022
4 ,210 ,8/9 ,323 000,Nəsimi r.,"Bakı, 26 may 2022",06/15/2022
3 ,130 ,5/13 ,260 000,Nəsimi r.,"Bakı, 26 may 2022",06/15/2022
3 ,137 ,10/14 ,280 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
3 ,123 ,15/17 ,221 500,Nəriman Nərimanov m.,"Bakı, 26 may 2022",06/15/2022
3 ,72 ,8/9 ,97 000,Həzi Aslanov m.,"Bakı, 27 may 2022",06/15/2022
2 ,55 ,3/5 ,83 000,Bakıxanov q.,"Bakı, 26 may 2022",06/15/2022
3 ,106 ,11/12 ,116 000,Qaraçuxur q.,"Bakı, 27 may 2022",06/15/2022
2 ,85.2 ,4/17 ,130 000,Yasamal r.,"Bakı, 26 may 2022",06/15/2022
2 ,37.5 ,1/5 ,85 000,3-cü mikrorayon q.,"Bakı, 26 may 2022",06/15/2022
1 ,54 ,14/16 ,90 000,Əhmədli m.,"Bakı, 26 may 2022",06/15/2022
2 ,65 ,6/9 ,112 000,8-ci mikrorayon q.,"Bakı, 07 i̇yun 2022",06/15/2022
2 ,50 ,2/18 ,85 000,Badamdar q.,"Bakı, 26 may 2022",06/15/2022
4 ,168.4 ,12/15 ,387 320,Nəriman Nərimanov m.,"Bakı, 26 may 2022",06/15/2022
3 ,113.8 ,10/15 ,261 740,Nəriman Nərimanov m.,"Bakı, 26 may 2022",06/15/2022
3 ,90 ,4/5 ,184 500,Elmlər Akademiyası m.,"Bakı, 26 may 2022",06/15/2022
3 ,120 ,11/16 ,240 000,Səbail r.,"Bakı, dünən 15:19",06/15/2022
1 ,50 ,8/16 ,97 500,Nəriman Nərimanov m.,"Bakı, dünən 16:48",06/15/2022
3 ,151 ,18/19 ,229 000,Nəriman Nərimanov m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,127.4 ,6/18 ,484 120,İçəri Şəhər m.,"Bakı, 18 may 2022",06/15/2022
4 ,146.3 ,,182 837,Bakı,"Bakı, bugün 10:39",06/15/2022
2 ,72.1 ,,165 469,Sea Breeze ,"Bakı, bugün 11:42",06/15/2022
1 ,50.4 ,,63 012,Bakı,"Bakı, dünən 16:11",06/15/2022
2 ,72.1 ,,75 652,Bakı,"Bakı, 27 may 2022",06/15/2022
3 ,142 ,12/17 ,170 000,Əhmədli q.,"Bakı, 26 may 2022",06/15/2022
3 ,75 ,4/5 ,110 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
3 ,117 ,4/14 ,190 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
2 ,65 ,8/9 ,108 000,8-ci mikrorayon q.,"Bakı, 26 may 2022",06/15/2022
3 ,90 ,5/9 ,135 000,Nəsimi m.,"Bakı, 26 may 2022",06/15/2022
2 ,100 ,12/17 ,130 000,Yeni Yasamal q.,"Bakı, 26 may 2022",06/15/2022
2 ,70 ,5/10 ,90 000,Yeni Yasamal q.,"Bakı, 26 may 2022",06/15/2022
3 ,120 ,5/15 ,210 000,Nizami m.,"Bakı, 26 may 2022",06/15/2022
3 ,120 ,6/16 ,210 000,Nizami m.,"Bakı, 26 may 2022",06/15/2022
2 ,82 ,11/12 ,90 000,Xətai r.,"Bakı, 26 may 2022",06/15/2022
3 ,125 ,12/16 ,350 000,Nəriman Nərimanov m.,"Bakı, 26 may 2022",06/15/2022
2 ,117 ,12/17 ,135 000,Əhmədli q.,"Bakı, 26 may 2022",06/15/2022
2 ,102 ,9/16 ,130 000,İnşaatçılar m.,"Bakı, 26 may 2022",06/15/2022
4 ,90 ,5/5 ,118 000,İnşaatçılar m.,"Bakı, 26 may 2022",06/15/2022
2 ,62 ,6/20 ,119 000,20 Yanvar m.,"Bakı, 26 may 2022",06/15/2022
3 ,124.5 ,9/16 ,215 000,Şah İsmayıl Xətai m.,"Bakı, 26 may 2022",06/15/2022
4 ,180 ,8/18 ,315 000,Şah İsmayıl Xətai m.,"Bakı, 28 may 2022",06/15/2022
2 ,105 ,15/18 ,200 000,Şah İsmayıl Xətai m.,"Bakı, 26 may 2022",06/15/2022
3 ,202 ,13/18 ,464 600,Nəsimi r.,"Bakı, 26 may 2022",06/15/2022
3 ,140 ,4/16 ,250 000,Şah İsmayıl Xətai m.,"Bakı, 26 may 2022",06/15/2022
3 ,122 ,3/16 ,275 000,Yasamal r.,"Bakı, 26 may 2022",06/15/2022
2 ,87.1 ,16/16 ,65 317,Abşeron r.,"Bakı, 26 may 2022",06/15/2022
4 ,135 ,16/20 ,255 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
2 ,82 ,12/13 ,140 000,Şah İsmayıl Xətai m.,"Bakı, 26 may 2022",06/15/2022
4 ,157.8 ,4/18 ,260 000,Nəsimi r.,"Bakı, bugün 13:28",06/15/2022
1 ,54.1 ,12/16 ,67 625,7-ci mikrorayon q.,"Bakı, bugün 15:17",06/15/2022
3 ,147.5 ,5/27 ,270 000,İnşaatçılar m.,"Bakı, 29 may 2022",06/15/2022
3 ,147.1 ,8/18 ,323 554,Nizami m.,"Bakı, 11 i̇yun 2022",06/15/2022
3 ,134.5 ,,201 750,28 May m.,"Bakı, 10 i̇yun 2022",06/15/2022
1 ,67.1 ,,124 134,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
2 ,75.7 ,,263 814,Sea Breeze ,"Bakı, dünən 14:46",06/15/2022
2 ,72.1 ,,75 652,Bakı,"Bakı, 27 may 2022",06/15/2022
3 ,98.3 ,2/9 ,104 000,Biləcəri q.,"Bakı, 26 may 2022",06/15/2022
3 ,145 ,12/17 ,364 500,Yasamal r.,"Bakı, 26 may 2022",06/15/2022
4 ,146 ,4/16 ,230 000,Neftçilər m.,"Bakı, 26 may 2022",06/15/2022
2 ,65 ,7/16 ,135 000,Qara Qarayev m.,"Bakı, 26 may 2022",06/15/2022
3 ,114.4 ,2/20 ,194 480,20 Yanvar m.,"Bakı, 26 may 2022",06/15/2022
3 ,110 ,7/11 ,167 900,4-cü mikrorayon q.,"Bakı, 11 i̇yun 2022",06/15/2022
3 ,148.5 ,26/27 ,245 000,Yasamal q.,"Bakı, 26 may 2022",06/15/2022
4 ,164 ,2/14 ,260 000,İnşaatçılar m.,"Bakı, 11 i̇yun 2022",06/15/2022
2 ,107 ,25/27 ,175 000,Yasamal q.,"Bakı, 26 may 2022",06/15/2022
3 ,144.5 ,23/27 ,239 000,Yasamal q.,"Bakı, 26 may 2022",06/15/2022
3 ,149 ,18/27 ,238 000,Yasamal q.,"Bakı, 26 may 2022",06/15/2022
11 ,450 ,14/15 ,950 000,Nəriman Nərimanov m.,"Bakı, 26 may 2022",06/15/2022
4 ,178 ,10/12 ,249 200,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
3 ,120 ,4/17 ,160 000,Memar Əcəmi m.,"Bakı, 26 may 2022",06/15/2022
2 ,45 ,3/9 ,42 000,Əhmədli q.,"Bakı, 26 may 2022",06/15/2022
3 ,106 ,3/16 ,236 000,Gənclik m.,"Bakı, 26 may 2022",06/15/2022
2 ,70 ,2/20 ,125 000,20 Yanvar m.,"Bakı, 29 may 2022",06/15/2022
3 ,145 ,11/15 ,245 000,Binəqədi r.,"Bakı, 26 may 2022",06/15/2022
3 ,116 ,4/21 ,243 000,Şah İsmayıl Xətai m.,"Bakı, dünən 01:56",06/15/2022
3 ,120 ,11/17 ,400 000,Elmlər Akademiyası m.,"Bakı, dünən 01:56",06/15/2022
3 ,165 ,12/16 ,399 000,28 May m.,"Bakı, dünən 01:55",06/15/2022
2 ,69.1 ,7/21 ,108 000,Nərimanov r.,"Bakı, dünən 01:44",06/15/2022
3 ,120 ,13/17 ,305 000,Nərimanov r.,"Bakı, dünən 01:00",06/15/2022
3 ,163.3 ,3/17 ,275 000,Elmlər Akademiyası m.,"Bakı, 26 may 2022",06/15/2022
3 ,200 ,7/8 ,360 000,Şah İsmayıl Xətai m.,"Bakı, 08 i̇yun 2022",06/15/2022
4 ,220 ,8/18 ,550 000,Nəsimi r.,"Bakı, 20 may 2022",06/15/2022
2 ,60 ,17/17 ,123 000,Nərimanov r.,"Bakı, 11 i̇yun 2022",06/15/2022
4 ,165.6 ,2/8 ,239 900,Nərimanov r.,"Bakı, dünən 15:40",06/15/2022
3 ,142 ,,357 130,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
1 ,50.4 ,,63 012,Bakı,"Bakı, dünən 16:11",06/15/2022
3 ,126.2 ,,214 540,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
2 ,75.7 ,,173 731,Sea Breeze ,"Bakı, bugün 11:42",06/15/2022
3 ,68 ,4/5 ,80 000,Hövsan q.,"Bakı, 26 may 2022",06/15/2022
3 ,85 ,2/9 ,160 000,Memar Əcəmi m.,"Bakı, 26 may 2022",06/15/2022
4 ,100 ,8/9 ,160 000,Azadlıq Prospekti m.,"Bakı, 26 may 2022",06/15/2022
